iteration,condition,num_docs,purity,RI,NMI
1,TA,75,0.5248290752069089,0.9092724340753807,0.39047581452062197
1,TA,76,0.5255487585462396,0.9092551445800054,0.39029784944676943
1,TA,77,0.5273479668945664,0.9096013230154978,0.3915069765971904
1,TA,78,0.5363440086362,0.9090184662818901,0.39157777914880726
1,TA,79,0.5368837711406981,0.9090422312436982,0.3897074847566158
1,TA,80,0.5304066210867219,0.9090494837661028,0.38900269785240565
1,TA,81,0.5302267002518891,0.9090926103725446,0.39048572423488587
1,TA,82,0.5304066210867219,0.9090650248855413,0.3902995724237807
1,TA,83,0.5300467794170565,0.9103599239080891,0.38896598982648933
1,TA,84,0.5302267002518891,0.9101501187956694,0.3890854764182595
1,TA,85,0.5287873335732278,0.9101559467154589,0.38957694372029816
1,TA,86,0.5287873335732278,0.910222514510387,0.38833469359150724
1,TA,87,0.5287873335732278,0.9102152619879824,0.3944661235141321
1,TA,88,0.5287873335732278,0.9101674730457091,0.39447527737920784
1,TA,89,0.5291471752428931,0.9101750493414353,0.3946197032051799
1,TA,90,0.5291471752428931,0.910337130266246,0.3949506884609838
1,TA,91,0.5295070169125585,0.9103488508604891,0.39450570096224197
1,TA,92,0.5298668585822238,0.9103463901832447,0.39458320145912323
1,TA,93,0.5305865419215545,0.9103678239771369,0.39500479195944294
1,TA,94,0.5304066210867219,0.9103274170665969,0.3945426254166927
1,TA,95,0.5296869377473912,0.910113985692975,0.39406464543899006
1,TA,96,0.5320259086002159,0.9105414312321978,0.3936244175418777
1,TA,97,0.5284274919035624,0.910757517547057,0.3930509913940722
1,TA,98,0.5311263044260526,0.9107729939118312,0.39425807440551064
1,TA,99,0.5289672544080605,0.910799090041555,0.39445882375265373
1,TA,100,0.5289672544080605,0.9108317263923759,0.3944195128858188
2,TA,2,0.15509175962576466,0.497745728248115,0.028427809835725973
2,TA,3,0.224361281036344,0.6080913025225891,0.0863933480162655
2,TA,4,0.22184238934868658,0.6583322449153505,0.08746827799265214
2,TA,5,0.21050737675422815,0.6610999240233524,0.0862846511590315
2,TA,6,0.23353724361281036,0.6565906034636104,0.08852087279029312
2,TA,7,0.24955019791291833,0.6874170614164966,0.0889207649767465
2,TA,8,0.2504498020870817,0.7693346257500937,0.09236138323216524
2,TA,9,0.2741993522849946,0.7992879965638585,0.11777385447598766
2,TA,10,0.2864339690536164,0.7729103135595684,0.14280839118347316
2,TA,11,0.2898524649154372,0.7879802780604139,0.1479834983403872
2,TA,12,0.2864339690536164,0.78259696379625,0.1488058904138536
2,TA,13,0.3589420654911839,0.7938315742836694,0.14692187636849421
2,TA,14,0.3812522490104354,0.803322406415426,0.1949530168564383
2,TA,15,0.379812882331774,0.7787122019739423,0.20263010073907942
2,TA,16,0.38485066570708887,0.8082350837792609,0.2211763908812001
2,TA,17,0.3978049658150414,0.8096491961388348,0.22020679113072095
2,TA,18,0.39762504498020873,0.8122986332297755,0.2392659736962023
2,TA,19,0.3997840949982008,0.8179797541951795,0.23878190420847714
2,TA,20,0.40158330334652753,0.8225505269313678,0.24265989509435112
2,TA,21,0.42119467434328894,0.8260388606986653,0.2424569760719557
2,TA,22,0.42119467434328894,0.8391665090430213,0.24391728199390791
2,TA,23,0.4235336451961137,0.8446600357458698,0.2563575989372829
2,TA,24,0.42317380352644834,0.8478647440834148,0.2542276118669529
2,TA,25,0.41795609931630084,0.8202688963338046,0.23934872786503686
2,TA,26,0.41579704929830874,0.820264428261966,0.2527732214325127
2,TA,27,0.4201151493342929,0.8258221268371627,0.26482447401963255
2,TA,28,0.4202950701691256,0.8269401808714333,0.2749963361182492
2,TA,29,0.42191435768261965,0.8279241279958827,0.2722262643363414
2,TA,30,0.39960417416336813,0.8291356230107771,0.2843341695360992
2,TA,31,0.39960417416336813,0.8348491213083447,0.28311247087695257
2,TA,32,0.39888449082403743,0.841324522986384,0.2830675313019941
2,TA,33,0.40770061173083844,0.8559986422241984,0.3048509014525996
2,TA,34,0.4343288952860741,0.8571909051037878,0.32462483842447626
2,TA,35,0.45106153292551276,0.857689321755113,0.32466790214621166
2,TA,36,0.45735876214465637,0.8676208741322794,0.3240483410090356
2,TA,37,0.46113709967614247,0.8748410839594084,0.3273531534958184
2,TA,38,0.4622166246851385,0.8753202037207641,0.32467222815530766
2,TA,39,0.46653472472112273,0.875507279946005,0.3227975979349838
2,TA,40,0.46779417056495143,0.8747437576989249,0.3247856962890383
2,TA,41,0.46923353724361283,0.8761460199549269,0.33048939683347195
2,TA,42,0.47103274559193953,0.8916668711834815,0.33449795862638565
2,TA,43,0.4649154372076286,0.8931733236943857,0.33467388359406014
2,TA,44,0.4600575746671465,0.8968390852419393,0.33066158929813955
2,TA,45,0.4604174163368118,0.8980627541337273,0.3283795333810833
2,TA,46,0.4602374955019791,0.8977533563475727,0.32801227983926273
2,TA,47,0.4604174163368118,0.8977164461889063,0.3289492483069547
2,TA,48,0.4609571788413098,0.8995415564029638,0.32604376177272226
2,TA,49,0.4609571788413098,0.9023519088347574,0.33064619558300035
2,TA,50,0.4649154372076286,0.8989801982179128,0.3310888040070204
2,TA,51,0.4631162288593019,0.9017764988875473,0.33923397055760274
2,TA,52,0.4802087081684059,0.9026784666069585,0.33944740997957207
2,TA,53,0.47876934148974454,0.9029253761420375,0.33901140694814996
2,TA,54,0.4836272040302267,0.9036658457286172,0.3355757515231617
2,TA,55,0.48542641237855344,0.8909405828683894,0.33558471737642576
2,TA,56,0.48596617488305144,0.8927513823016308,0.3356760351663281
2,TA,57,0.4872256207268802,0.8935051265943974,0.33761684490631044
2,TA,58,0.49982007916516735,0.8971554765318412,0.33984604482164693
2,TA,59,0.5019791291831595,0.8976903500591825,0.34021856520395266
2,TA,60,0.49748110831234255,0.8978833837135414,0.36381699153824226
2,TA,61,0.49982007916516735,0.8988585889583066,0.3675474331634627
2,TA,62,0.5167326376394387,0.9026241374435882,0.3682932116041786
2,TA,63,0.5174523209787694,0.902793988928118,0.3686720617282903
2,TA,64,0.5172724001439367,0.9029648764872771,0.37119968747411713
2,TA,65,0.5250089960417417,0.902841130323748,0.3833031118847892
2,TA,66,0.5246491543720763,0.9047989228450117,0.38154818554196146
2,TA,67,0.5264483627204031,0.9049688390842059,0.38163651460392817
2,TA,68,0.5268082043900684,0.9050087279574314,0.38228225358933954
2,TA,69,0.5278877293990644,0.9050734826217584,0.38164182380131895
2,TA,70,0.5278877293990644,0.9055725468197269,0.3819707454666262
2,TA,71,0.5287873335732278,0.9052378299598204,0.3873285043533281
2,TA,72,0.5295070169125585,0.905050235697265,0.38854525843945925
2,TA,73,0.526988125224901,0.9052825106782061,0.38881773539991765
2,TA,74,0.5273479668945664,0.90572523831821,0.3884771250753944
2,TA,75,0.5280676502338971,0.9056819174477752,0.3885083531205403
2,TA,76,0.5282475710687298,0.9056907240821237,0.388208304873377
2,TA,77,0.5284274919035624,0.905835904039545,0.3916479216711982
2,TA,78,0.5284274919035624,0.9061132482668576,0.39412714651312664
2,TA,79,0.5266282835552357,0.9061925079759939,0.3937579964198665
2,TA,80,0.5268082043900684,0.9062179565590744,0.3938214133796504
2,TA,81,0.5289672544080605,0.906420638658418,0.39377059184658897
2,TA,82,0.5287873335732278,0.9077196819794827,0.39232804315263403
2,TA,83,0.5293270960777258,0.9078216058211335,0.3927112060286693
2,TA,84,0.5293270960777258,0.9079757219222319,0.3929234855502585
2,TA,85,0.5298668585822238,0.9080243526751415,0.39260908693213875
2,TA,86,0.5298668585822238,0.9079006065116125,0.39383939324833567
2,TA,87,0.5298668585822238,0.9078674521234771,0.3924598588939303
2,TA,88,0.5302267002518891,0.907720135262133,0.3911481165772431
2,TA,89,0.5300467794170565,0.9077450010532346,0.39106438333314747
2,TA,90,0.5298668585822238,0.9077287476324886,0.3905988280090324
2,TA,91,0.5284274919035624,0.9077194877154897,0.390691945392424
2,TA,92,0.5282475710687298,0.9078409674657673,0.3934812629938768
2,TA,93,0.5275278877293991,0.9078474429322,0.3928353332891283
2,TA,94,0.5295070169125585,0.9078309952474609,0.3923063364380644
2,TA,95,0.5298668585822238,0.9078148713360434,0.39284634206869534
2,TA,96,0.5298668585822238,0.9079478774165712,0.38970460885308983
2,TA,97,0.5260885210507377,0.9079647136292962,0.38926161418518984
2,TA,98,0.5260885210507377,0.9078164902026516,0.39216567817579623
2,TA,99,0.5313062252608852,0.9080448151490688,0.3920037778753224
2,TA,100,0.5334652752788773,0.9080472758263132,0.39233234687815044
3,TA,2,0.12954300107952502,0.3657547418383707,0.027447496358954406
3,TA,3,0.197912918315941,0.5003794947102886,0.08561274954882521
3,TA,4,0.20313062252608852,0.5527737887105811,0.08248830708433952
3,TA,5,0.19845268082043901,0.5793981869859572,0.0773325625153194
3,TA,6,0.2025908600215905,0.6719978102562711,0.10843461251403243
3,TA,7,0.20277078085642317,0.6912580490857192,0.11600042787197845
3,TA,8,0.22112270600935588,0.7520369712870696,0.11451663893200409
3,TA,9,0.24235336451961137,0.7209889228728562,0.14419872795499966
3,TA,10,0.2533285354444045,0.7646272206721755,0.1702762115362939
3,TA,11,0.2531486146095718,0.7925129750539779,0.16767427339064062
3,TA,12,0.2531486146095718,0.8072598137798315,0.17301754644154826
3,TA,13,0.2572867938107233,0.8107280736011876,0.17340884943457296
3,TA,14,0.25692695214105793,0.8362783215047067,0.17096262793630237
3,TA,15,0.30316660669305506,0.8393487934231019,0.2072340178541875
3,TA,16,0.3067650233897085,0.8409752363270041,0.20604358723157112
3,TA,17,0.30514573587621446,0.8520068409417582,0.20619548791265363
3,TA,18,0.3189996401583303,0.8543819125199452,0.21352879871898023
3,TA,19,0.3207988485066571,0.8628685293173182,0.21524360839510023
3,TA,20,0.3222382151853185,0.8677826312837683,0.21636610835000544
3,TA,21,0.35030586541921555,0.8697811544888937,0.235941291840308
3,TA,22,0.3566030946383591,0.8717911392696049,0.24379748490381528
3,TA,23,0.36937747391147896,0.8731803858380772,0.2618109883750326
3,TA,24,0.37549478229578986,0.8739567295086941,0.26512978003503473
3,TA,25,0.3763943864699532,0.8656321936361318,0.2656324877093413
3,TA,26,0.3911478949262325,0.870731040659907,0.27800525077480215
3,TA,27,0.3931270241093919,0.8732770645519174,0.2783628576454333
3,TA,28,0.3661388988844908,0.8799148709280891,0.2765980838683912
3,TA,29,0.3722562072688017,0.880276007691041,0.2895103598662979
3,TA,30,0.3810723281756027,0.8804428157063474,0.29826987815329414
3,TA,31,0.40842029507016914,0.8758268442144589,0.3091893085542092
3,TA,32,0.42605253688377115,0.8781832664493198,0.3090161091230872
3,TA,33,0.4553796329614969,0.8780764212531802,0.3312597913607003
3,TA,34,0.4548398704569989,0.8792322272567534,0.34960286775187477
3,TA,35,0.45735876214465637,0.8846556894128002,0.3495251598477255
3,TA,36,0.4596977329974811,0.8899462102429835,0.3478925422773726
3,TA,37,0.4602374955019791,0.8898582734088274,0.34796216335505215
3,TA,38,0.4622166246851385,0.891264809472675,0.34727205225650126
3,TA,39,0.4623965455199712,0.8949448170463805,0.3467686143469371
3,TA,40,0.4623965455199712,0.8895958227543098,0.3435599447266708
3,TA,41,0.45789852464915437,0.8891181923502336,0.34389139209591
3,TA,42,0.4577186038143217,0.8893821323620307,0.34009872977144606
3,TA,43,0.4580784454839871,0.8895991899968548,0.34017819324527987
3,TA,44,0.45843828715365237,0.8886005435636033,0.33950388632712475
3,TA,45,0.45843828715365237,0.8886428931140732,0.3404542479287131
3,TA,46,0.45915797049298307,0.8886604416281058,0.3458693496062086
3,TA,47,0.4634760705289673,0.8890717632559112,0.3474203053267553
3,TA,48,0.4614969413458078,0.8938057825008678,0.3469386326097154
3,TA,49,0.4789492623245772,0.8947902476626318,0.3500600682159967
3,TA,50,0.4789492623245772,0.8980161955300762,0.3500412101670031
3,TA,51,0.49028427491903565,0.899292898491948,0.35263894588820993
3,TA,52,0.4904641957538683,0.8994788738878953,0.3621921846467968
3,TA,53,0.49424253328535445,0.899700399594558,0.36211053715107216
3,TA,54,0.4951421374595178,0.8999004267526644,0.36249087863876217
3,TA,55,0.4967614249730119,0.9023461456696322,0.3623148739695678
3,TA,56,0.49694134580784455,0.9028808896876449,0.3623077416978178
3,TA,57,0.49820079165167325,0.9034290379211732,0.3640282290557554
3,TA,58,0.5026988125224902,0.904010340542837,0.3628524160293006
3,TA,59,0.5044980208708169,0.9034120721991196,0.3659817118866215
3,TA,60,0.49766102914717525,0.9033882424826472,0.36569794161641306
3,TA,61,0.4985606333213386,0.9069349202025033,0.3854663464621688
3,TA,62,0.5003598416696653,0.9067852074185793,0.3901488019720577
3,TA,63,0.5021590500179921,0.8978420702377008,0.39048406244459366
3,TA,64,0.4980208708168406,0.897905465054077,0.3897515663069122
3,TA,65,0.49982007916516735,0.8979309783918218,0.39461000645517447
3,TA,66,0.5203310543360922,0.897935575972989,0.3964564404352032
3,TA,67,0.5206908960057575,0.8994486334596545,0.39789850220608836
3,TA,68,0.5206908960057575,0.8988501060972798,0.39426813251899784
3,TA,69,0.5203310543360922,0.8987712349161294,0.39496738490354205
3,TA,70,0.5295070169125585,0.8987779694012195,0.3952043444316333
3,TA,71,0.5304066210867219,0.8989606423092861,0.3945531447135177
3,TA,72,0.5309463835912198,0.8994087445864292,0.39475856576520413
3,TA,73,0.5316660669305505,0.8993039067848837,0.39426692732730895
3,TA,74,0.5289672544080605,0.9084937592368482,0.3944971264953404
3,TA,75,0.5293270960777258,0.9065785752847116,0.3946390966264457
3,TA,76,0.5296869377473912,0.9067151428717775,0.39568593083596443
3,TA,77,0.5300467794170565,0.9083947493550921,0.3951898006808269
3,TA,78,0.5304066210867219,0.9083356283465616,0.39495988883607663
3,TA,79,0.5307664627563872,0.9082428996672453,0.4008103034975673
3,TA,80,0.5305865419215545,0.9083401611730644,0.4048135506360932
3,TA,81,0.5300467794170565,0.9081884409945462,0.4043263963735895
3,TA,82,0.5300467794170565,0.9082997542625243,0.40405815290349023
3,TA,83,0.5304066210867219,0.9089398541193972,0.40289391777931033
3,TA,84,0.5309463835912198,0.9088839708440829,0.4026973532682558
3,TA,85,0.5282475710687298,0.9089360335942018,0.40287396102968726
3,TA,86,0.5295070169125585,0.9089211400214066,0.4027876942353701
3,TA,87,0.5296869377473912,0.9088113808653723,0.4023121476547924
3,TA,88,0.5322058294350486,0.9086940454136117,0.40211976844429165
3,TA,89,0.5338251169485426,0.9087532311768066,0.40230940698903284
3,TA,90,0.5334652752788773,0.9086775329742083,0.4015316010602557
3,TA,91,0.5332853544440446,0.908835275336509,0.4012464350835003
3,TA,92,0.5334652752788773,0.9089345442369223,0.400597413173655
3,TA,93,0.532565671104714,0.9096188067748661,0.40059201039854153
3,TA,94,0.5322058294350486,0.909818186386329,0.4003966439328406
3,TA,95,0.5311263044260526,0.9098952444368782,0.39987412913845477
3,TA,96,0.5314861460957179,0.9100417842422504,0.39897626475225034
3,TA,97,0.5313062252608852,0.9092224434745203,0.39962082932947623
3,TA,98,0.5313062252608852,0.9086957290348842,0.4000747776278608
3,TA,99,0.5338251169485426,0.909212471256214,0.40001755952356005
3,TA,100,0.5286074127383951,0.9096660776798249,0.40131855537798233
4,TA,2,0.13655991363799927,0.4923276407292075,0.020299022106628026
4,TA,3,0.20421014753508457,0.6454736522012733,0.07386747198604532
4,TA,4,0.206729039222742,0.6750291056027484,0.08476636915022578
4,TA,5,0.20187117668225982,0.5832672134248335,0.08538180004426499
4,TA,6,0.2547679021230658,0.5940936752629995,0.0877201022606032
4,TA,7,0.27869737315581145,0.6910415742428739,0.11391034112123155
4,TA,8,0.2783375314861461,0.6984707473717863,0.11766691655549445
4,TA,9,0.301547319179561,0.7394967125028241,0.11517596087419318
4,TA,10,0.3128823317740194,0.7624767182698745,0.12568384655101372
4,TA,11,0.3123425692695214,0.7683809190538852,0.14270428145567543
4,TA,12,0.3155811442965095,0.7934781433257724,0.14039493699849118
4,TA,13,0.3839510615329255,0.8226407301787754,0.1895284162610928
4,TA,14,0.4060813242173444,0.8283153109230823,0.20881264999137444
4,TA,15,0.4114789492623246,0.8407448392313285,0.21522488932922115
4,TA,16,0.4105793450881612,0.8431765711408017,0.21379371952666243
4,TA,17,0.42479309103994245,0.8522549808154594,0.2333177391697878
4,TA,18,0.4244332493702771,0.8532239696124492,0.23396010603530334
4,TA,19,0.4244332493702771,0.8542235226110013,0.23068308561549553
4,TA,20,0.42659229938826915,0.8571117101493159,0.23257496020024634
4,TA,21,0.42677222022310185,0.8600488522138616,0.23265856577542024
4,TA,22,0.42731198272759985,0.8647394210790549,0.23523008574035736
4,TA,23,0.44080604534005036,0.8662649762159356,0.24862925250111592
4,TA,24,0.4406261245052177,0.8692800828963311,0.24760416656216816
4,TA,25,0.4364879453040662,0.8696726256714816,0.24642388310296295
4,TA,26,0.4357682619647355,0.8662701565890817,0.21295961801714872
4,TA,27,0.4343288952860741,0.8692072986536274,0.22847525645220756
4,TA,28,0.42605253688377115,0.8732909220500834,0.24478919710379068
4,TA,29,0.4264123785534365,0.8758725610074738,0.257315911690695
4,TA,30,0.42659229938826915,0.8770794584412012,0.2691764452439564
4,TA,31,0.4296509535804246,0.8769004765490012,0.2671568268657487
4,TA,32,0.4289312702410939,0.8783255324468463,0.2772923047552065
4,TA,33,0.42947103274559195,0.883653157699689,0.28096567493382174
4,TA,34,0.42461317020510975,0.8849061604544172,0.3059529749586902
4,TA,35,0.41309823677581864,0.8897755817024817,0.327700059840437
4,TA,36,0.41363799928031664,0.8876730625064472,0.326852067339024
4,TA,37,0.41633681180280674,0.8880339402507417,0.33202818003361606
4,TA,38,0.4262324577186038,0.8888849460493277,0.33442929324764264
4,TA,39,0.4262324577186038,0.8902381890244341,0.3328932348546397
4,TA,40,0.42335372436128105,0.89252195652592,0.33290200411310017
4,TA,41,0.4550197912918316,0.8930273666809926,0.3329692073935429
4,TA,42,0.4690536164087801,0.8940094359201765,0.32814137992929776
4,TA,43,0.47103274559193953,0.8951530032921919,0.32738942593857473
4,TA,44,0.473011874775099,0.8987874883368755,0.32694552626263834
4,TA,45,0.47265203310543363,0.8992131855001615,0.327901287471337
4,TA,46,0.499460237495502,0.8983724756932036,0.3317567753463063
4,TA,47,0.47517092479309103,0.8986680807358565,0.331374104951893
4,TA,48,0.47643037063691973,0.8980526524060923,0.33090304486659666
4,TA,49,0.4816480748470673,0.8999116940642572,0.3288315306955479
4,TA,50,0.4821878373515653,0.9004398331065085,0.32961738081272096
4,TA,51,0.48200791651673264,0.8866833522168727,0.32970408202913415
4,TA,52,0.5086362000719683,0.8872682163450745,0.3379802104221938
4,TA,53,0.5025188916876574,0.8872790303740171,0.33829175090901725
4,TA,54,0.5030586541921555,0.8863491533942809,0.3384697448038205
4,TA,55,0.5034184958618207,0.8864523723292181,0.33865694957724285
4,TA,56,0.5070169125584743,0.8865871267856827,0.3403425631867594
4,TA,57,0.5091759625764664,0.8867939531835433,0.3387556015864694
4,TA,58,0.5035984166966535,0.8866090786168895,0.3402667056617252
4,TA,59,0.5172724001439367,0.8879638757039399,0.3416102814848518
4,TA,60,0.518711766822598,0.8931575235562899,0.36357717592877203
4,TA,61,0.5194314501619287,0.896831897474199,0.36251784621025496
4,TA,62,0.5212306585102555,0.8974222009942042,0.36695521663904374
4,TA,63,0.5215905001799208,0.8977432546199378,0.3725201127181814
4,TA,64,0.534184958618208,0.9004084918489742,0.3783746851759782
4,TA,65,0.5304066210867219,0.9008833378024844,0.3791477761609746
4,TA,66,0.5295070169125585,0.9007686572919612,0.37813175183565295
4,TA,67,0.5302267002518891,0.9019193476770527,0.3897782612445424
4,TA,68,0.5295070169125585,0.9052152953366346,0.38977863698610365
4,TA,69,0.5296869377473912,0.9052817336222341,0.3901900173075461
4,TA,70,0.5300467794170565,0.9053265438499484,0.3894305530083673
4,TA,71,0.5298668585822238,0.9060096408039343,0.38889855788261224
4,TA,72,0.5304066210867219,0.9060295852405471,0.39360797251667484
4,TA,73,0.5323857502698812,0.907589460349521,0.39344831245273293
4,TA,74,0.5323857502698812,0.9075427722365412,0.39377488546282197
4,TA,75,0.532565671104714,0.9072269637386183,0.3940247805529605
4,TA,76,0.5334652752788773,0.9073436516437356,0.394652428610106
4,TA,77,0.5316660669305505,0.9077923367128576,0.3948163162568928
4,TA,78,0.5318459877653833,0.9077771193667409,0.39393734420989196
4,TA,79,0.532565671104714,0.9078143532987288,0.3940643689439984
4,TA,80,0.5327455919395466,0.9073129579328446,0.3941723116787369
4,TA,81,0.5329255127743793,0.9073678051335297,0.39372680571570373
4,TA,82,0.5329255127743793,0.9073736978079834,0.3921906231357862
4,TA,83,0.5322058294350486,0.907566083915699,0.39290152900283365
4,TA,84,0.5302267002518891,0.9073166489487112,0.3919617414264646
4,TA,85,0.5305865419215545,0.9075219212346279,0.3952091443181585
4,TA,86,0.5334652752788773,0.9074921988437019,0.3958563572044076
4,TA,87,0.5332853544440446,0.9075444558578137,0.39527116795509143
4,TA,88,0.5359841669665347,0.9076799226155859,0.3955772498912943
4,TA,89,0.534724721122706,0.9077763423107689,0.39481189912627324
4,TA,90,0.5350845627923714,0.9079808375407137,0.3951508518967485
4,TA,91,0.535264483627204,0.9092964580558461,0.39482841336112845
4,TA,92,0.535264483627204,0.9092388264045951,0.3951937286991062
4,TA,93,0.535264483627204,0.9093147188711863,0.39443085809648915
4,TA,94,0.5356243252968694,0.9092814997283866,0.39428672108259827
4,TA,95,0.5354444044620367,0.909572248171215,0.3942763851537075
4,TA,96,0.5358042461317021,0.9095070402242377,0.3934956518265568
4,TA,97,0.5133141417776178,0.908974886392798,0.39192428381794975
4,TA,98,0.5322058294350486,0.9089145350456452,0.3936999771847723
4,TA,99,0.5377833753148614,0.9088836470707612,0.3938087132090648
4,TA,100,0.5377833753148614,0.9088971160409413,0.3936933406161874
5,TA,2,0.15149334292911118,0.5147302291544537,0.03518928239705918
5,TA,3,0.21878373515653113,0.6221166447785109,0.08728350791719358
5,TA,4,0.21428571428571427,0.6671714508599841,0.07534524359190257
5,TA,5,0.20726880172724002,0.6756306764343466,0.0673380438948956
5,TA,6,0.2250809643756747,0.6944743485081788,0.11121237510560288
5,TA,7,0.24073407700611732,0.7204296368370636,0.14398333073295613
5,TA,8,0.24127383951061532,0.7842373937076468,0.14058378275215824
5,TA,9,0.25368837711406983,0.7513528382584543,0.1619057552874573
5,TA,10,0.2666426772220223,0.7814731465968542,0.1723753079317987
5,TA,11,0.26646275638718964,0.7963112246447446,0.1721615913363332
5,TA,12,0.2666426772220223,0.8152655624399118,0.1683483446256171
5,TA,13,0.33879093198992444,0.8167102390010479,0.21870632302682513
5,TA,14,0.36056135300467795,0.8195316644804412,0.23791897763737044
5,TA,15,0.3573227779776898,0.8268553522611649,0.24056220937029876
5,TA,16,0.35786254048218785,0.8351949759705154,0.2455182911251011
5,TA,17,0.3609211946743433,0.8537623398916642,0.2630068660294686
5,TA,18,0.37819359481827997,0.837208392748436,0.26188680732677183
