iteration,condition,num_docs,purity,RI,NMI
1,TA,63,0.781217183,0.828009964,0.45336956
1,TA,64,0.781017153,0.828020072,0.453051142
1,TA,65,0.7846677,0.828082584,0.454713381
1,TA,66,0.784517678,0.828127325,0.469532198
1,TA,67,0.785917888,0.828152023,0.468399838
1,TA,68,0.785917888,0.828907388,0.471939283
1,TA,69,0.785517828,0.828833462,0.471703787
1,TA,70,0.78366755,0.828946616,0.470703055
1,TA,71,0.785017753,0.828996789,0.472508457
1,TA,72,0.786517978,0.828537703,0.473337555
1,TA,73,0.786818023,0.830259516,0.468468192
1,TA,74,0.787418113,0.831712044,0.492816434
1,TA,75,0.787568135,0.829552644,0.491968071
1,TA,76,0.802420363,0.829929831,0.492357715
1,TA,77,0.803070461,0.830367789,0.492269601
1,TA,78,0.802570386,0.83092749,0.49295627
1,TA,79,0.805470821,0.834803521,0.49207354
1,TA,80,0.804920738,0.83510035,0.492459169
1,TA,81,0.806120918,0.836489016,0.493383304
1,TA,82,0.807721158,0.836737388,0.492890211
1,TA,83,0.808671301,0.836846116,0.498236889
1,TA,84,0.808171226,0.836566778,0.492332847
1,TA,85,0.804770716,0.836408378,0.506197806
1,TA,86,0.804820723,0.83652757,0.502520161
1,TA,87,0.803720558,0.83735874,0.500730434
1,TA,88,0.802770416,0.837498129,0.501610124
1,TA,89,0.802920438,0.83728572,0.504783538
1,TA,90,0.802970446,0.837273496,0.504503945
1,TA,91,0.803070461,0.839127604,0.498525554
1,TA,92,0.803170476,0.838851948,0.499002594
1,TA,93,0.803320498,0.83824382,0.498634625
1,TA,94,0.804970746,0.837115225,0.499425492
1,TA,95,0.805270791,0.837210168,0.499016754
1,TA,96,0.805320798,0.836799245,0.498867061
1,TA,97,0.805120768,0.834499735,0.501372249
1,TA,98,0.805570836,0.834662462,0.500633757
1,TA,99,0.805170776,0.83473011,0.501272044
1,TA,100,0.805270791,0.835008993,0.500821544
2,TA,2,0.273040956,0.413660779,0.021288308
2,TA,3,0.315147272,0.521548706,0.040434779
2,TA,4,0.322898435,0.560026212,0.031434131
2,TA,5,0.328949342,0.628354655,0.037241662
2,TA,6,0.357803671,0.676463362,0.031712706
2,TA,7,0.352902935,0.679460326,0.089406204
2,TA,8,0.354453168,0.69866069,0.139158206
2,TA,9,0.401660249,0.730068657,0.149455489
2,TA,10,0.446667,0.730673269,0.15521265
2,TA,11,0.45126769,0.740826647,0.152268589
2,TA,12,0.508026204,0.74862216,0.154024185
2,TA,13,0.506676001,0.756991404,0.15680646
2,TA,14,0.514227134,0.756690574,0.163874959
2,TA,15,0.513527029,0.763431088,0.161823659
2,TA,16,0.511676752,0.761408795,0.159330896
2,TA,17,0.502575386,0.763806254,0.154721037
2,TA,18,0.509376406,0.759313137,0.149340678
2,TA,19,0.503175476,0.765758743,0.158720064
2,TA,20,0.500125019,0.779927611,0.153340517
2,TA,21,0.498524779,0.783215697,0.182823137
2,TA,22,0.504025604,0.782729027,0.201977425
2,TA,23,0.502725409,0.785935474,0.206876342
2,TA,24,0.502725409,0.786216727,0.208565084
2,TA,25,0.555183277,0.79530988,0.237481912
2,TA,26,0.547382107,0.79568379,0.260671369
2,TA,27,0.557583638,0.801154605,0.295201585
2,TA,28,0.569235385,0.803721518,0.297550053
2,TA,29,0.570485573,0.803343771,0.306320579
2,TA,30,0.611491724,0.803081454,0.363361875
2,TA,31,0.636795519,0.802911605,0.362415382
2,TA,32,0.65119768,0.810163648,0.359941199
2,TA,33,0.649947492,0.811178543,0.363839876
2,TA,34,0.648847327,0.813986216,0.36344447
2,TA,35,0.647497125,0.813751509,0.367049813
2,TA,36,0.68060209,0.813193203,0.377874859
2,TA,37,0.694704206,0.813293873,0.375061791
2,TA,38,0.701955293,0.813715691,0.376205597
2,TA,39,0.708806321,0.814362642,0.374034542
2,TA,40,0.711856779,0.814269235,0.376617872
2,TA,41,0.714057109,0.82048442,0.408854309
2,TA,42,0.715107266,0.822387481,0.407873799
2,TA,43,0.718257739,0.818249503,0.404770093
2,TA,44,0.726508976,0.818724639,0.402871229
2,TA,45,0.720708106,0.819388166,0.412266228
2,TA,46,0.721108166,0.819400951,0.418670931
2,TA,47,0.720908136,0.81962787,0.421548289
2,TA,48,0.720808121,0.820685275,0.432850406
2,TA,49,0.711506726,0.819798285,0.415956191
2,TA,50,0.713857079,0.819374516,0.403283028
2,TA,51,0.713607041,0.828868224,0.413432904
2,TA,52,0.717857679,0.829179208,0.418207771
2,TA,53,0.733059959,0.829632982,0.454696595
2,TA,54,0.733910087,0.830021503,0.455446982
2,TA,55,0.736660499,0.830370625,0.453343955
2,TA,56,0.78206731,0.830118972,0.456688535
2,TA,57,0.783567535,0.829809804,0.459255783
2,TA,58,0.785017753,0.832015285,0.467229625
2,TA,59,0.78546782,0.83194302,0.472644862
2,TA,60,0.79186878,0.833342065,0.471261758
2,TA,61,0.79186878,0.834197029,0.472164827
2,TA,62,0.791568735,0.834240044,0.470966144
2,TA,63,0.79186878,0.834422938,0.469607157
2,TA,64,0.793419013,0.834507393,0.459912235
2,TA,65,0.79366905,0.834364788,0.460788571
2,TA,66,0.794919238,0.830486315,0.461632892
2,TA,67,0.79506926,0.830635613,0.466349786
2,TA,68,0.797219583,0.830621678,0.463231986
2,TA,69,0.796969545,0.830291922,0.463038884
2,TA,70,0.799919988,0.830266894,0.463491569
2,TA,71,0.79926989,0.831513305,0.462536258
2,TA,72,0.799969995,0.828663547,0.462212293
2,TA,73,0.817122568,0.828405807,0.462962575
2,TA,74,0.817272591,0.830650558,0.476126525
2,TA,75,0.817322598,0.830924174,0.476161555
2,TA,76,0.817222583,0.831461607,0.476111591
2,TA,77,0.817322598,0.83151276,0.477156257
2,TA,78,0.816922538,0.831405342,0.477935621
2,TA,79,0.817122568,0.831276512,0.477642334
2,TA,80,0.818822823,0.831334147,0.485516441
2,TA,81,0.818622793,0.831594073,0.48934779
2,TA,82,0.818622793,0.831483329,0.490236325
2,TA,83,0.817972696,0.833705442,0.491100455
2,TA,84,0.819922988,0.833848452,0.492618311
2,TA,85,0.819772966,0.83370068,0.492483154
2,TA,86,0.819922988,0.835440549,0.49222002
2,TA,87,0.820573086,0.835548847,0.493133817
2,TA,88,0.820373056,0.835421542,0.492665713
2,TA,89,0.821573236,0.835453599,0.492178309
2,TA,90,0.820123018,0.836160221,0.491931936
2,TA,91,0.820223033,0.836418186,0.490520069
2,TA,92,0.820473071,0.836533852,0.491039397
2,TA,93,0.820673101,0.836596314,0.491123736
2,TA,94,0.821073161,0.836679403,0.493440922
2,TA,95,0.820773116,0.834654099,0.493244318
2,TA,96,0.820373056,0.834952478,0.492312115
2,TA,97,0.820773116,0.834653759,0.491662221
2,TA,98,0.820823123,0.834013965,0.489493356
2,TA,99,0.821823273,0.834136258,0.490523278
2,TA,100,0.822423364,0.834272575,0.491048616
3,TA,2,0.253738061,0.371028679,0.029386436
3,TA,3,0.300295044,0.573081181,0.043849969
3,TA,4,0.304895734,0.530603035,0.039027028
3,TA,5,0.309896484,0.604141756,0.042504183
3,TA,6,0.331099665,0.611508965,0.028294831
3,TA,7,0.3279992,0.662752038,0.035986117
3,TA,8,0.33119968,0.681166873,0.061237234
3,TA,9,0.362054308,0.71438886,0.087993134
3,TA,10,0.357153573,0.730430659,0.090821955
3,TA,11,0.419912987,0.750081061,0.093022237
3,TA,12,0.421213182,0.73974842,0.160465674
3,TA,13,0.422163324,0.73950532,0.156397948
3,TA,14,0.421413212,0.738157658,0.163534696
3,TA,15,0.422363355,0.739612162,0.160149329
3,TA,16,0.445116768,0.742340487,0.149330519
3,TA,17,0.44446667,0.74016458,0.156347307
3,TA,18,0.501025154,0.741974894,0.151524038
3,TA,19,0.501775266,0.74993467,0.151670022
3,TA,20,0.517327599,0.752289504,0.159141839
3,TA,21,0.530179527,0.755900833,0.187198707
3,TA,22,0.530579587,0.756815713,0.184600852
3,TA,23,0.572835925,0.766337085,0.184897127
3,TA,24,0.599189878,0.770406869,0.204563509
3,TA,25,0.66099915,0.771259403,0.20959909
3,TA,26,0.660749112,0.782384841,0.207461759
3,TA,27,0.659298895,0.788767995,0.209345305
3,TA,28,0.65699855,0.800107103,0.229644777
3,TA,29,0.699204881,0.801106163,0.230761253
3,TA,30,0.694354153,0.80259609,0.251411869
3,TA,31,0.697804671,0.803731607,0.285785636
3,TA,32,0.695054258,0.813023264,0.293890487
3,TA,33,0.708506276,0.813785626,0.347952951
3,TA,34,0.707506126,0.813553669,0.358557133
3,TA,35,0.710856628,0.813081094,0.362782895
3,TA,36,0.716907536,0.813535518,0.362747789
3,TA,37,0.718307746,0.814707828,0.36580072
3,TA,38,0.722258339,0.821034913,0.357566967
3,TA,39,0.724808721,0.820688476,0.368189532
3,TA,40,0.726759014,0.820923544,0.370905161
3,TA,41,0.727059059,0.821546162,0.401131208
3,TA,42,0.774616192,0.82027021,0.400699694
3,TA,43,0.773916087,0.829944196,0.401147931
3,TA,44,0.7746662,0.830213355,0.396284381
3,TA,45,0.77686653,0.828563377,0.436984027
3,TA,46,0.77806671,0.828962947,0.440559271
3,TA,47,0.778766815,0.826892648,0.442155927
3,TA,48,0.776966545,0.827044861,0.454831776
3,TA,49,0.759963995,0.827786751,0.455596408
3,TA,50,0.78246737,0.830314525,0.4545696
3,TA,51,0.781967295,0.830963542,0.433357081
3,TA,52,0.782367355,0.830944291,0.444387226
3,TA,53,0.781967295,0.830583399,0.451113535
3,TA,54,0.781417213,0.830684205,0.450253695
3,TA,55,0.781117168,0.830619937,0.448632382
3,TA,56,0.785017753,0.830867164,0.452261872
3,TA,57,0.785817873,0.830540169,0.452003547
3,TA,58,0.78606791,0.830289992,0.452903336
3,TA,59,0.785817873,0.831773326,0.446833134
3,TA,60,0.78546782,0.831796214,0.452077008
3,TA,61,0.785717858,0.831822538,0.452366845
3,TA,62,0.78646797,0.832941415,0.453274031
3,TA,63,0.787768165,0.832979778,0.454079631
3,TA,64,0.793819073,0.832996129,0.454888004
3,TA,65,0.794019103,0.833028205,0.453598114
3,TA,66,0.794619193,0.833774876,0.452488188
3,TA,67,0.79506926,0.832866003,0.451082856
3,TA,68,0.793919088,0.83290086,0.450497933
3,TA,69,0.792218833,0.832920197,0.455232266
3,TA,70,0.791818773,0.832734307,0.468373414
3,TA,71,0.800670101,0.832555394,0.466943092
3,TA,72,0.800370056,0.832781964,0.468938856
3,TA,73,0.79906986,0.833161061,0.468991338
3,TA,74,0.798119718,0.833784034,0.469361081
3,TA,75,0.797719658,0.836976207,0.472327607
3,TA,76,0.798519778,0.836818551,0.485381998
3,TA,77,0.799219883,0.836542585,0.486300178
3,TA,78,0.7986698,0.836493988,0.493681276
3,TA,79,0.803670551,0.836268799,0.493850985
3,TA,80,0.803170476,0.836501761,0.493636972
3,TA,81,0.803520528,0.837926079,0.493439137
3,TA,82,0.804420663,0.83813038,0.496689016
3,TA,83,0.803920588,0.838097669,0.491680219
3,TA,84,0.804270641,0.838174941,0.491572859
3,TA,85,0.804320648,0.838203816,0.491923763
3,TA,86,0.804420663,0.838298609,0.491133711
3,TA,87,0.804770716,0.838424273,0.491388354
3,TA,88,0.804370656,0.838062832,0.491225846
3,TA,89,0.804570686,0.838014025,0.491329635
3,TA,90,0.804170626,0.837908438,0.491834618
3,TA,91,0.803670551,0.838092432,0.494893
3,TA,92,0.803420513,0.838378057,0.495731358
3,TA,93,0.803670551,0.838104797,0.496101641
3,TA,94,0.807221083,0.83811438,0.499371133
3,TA,95,0.804720708,0.837843495,0.499655865
3,TA,96,0.806620993,0.837841244,0.499939176
3,TA,97,0.806771016,0.837787315,0.498997566
3,TA,98,0.771515727,0.837578487,0.498138145
3,TA,99,0.77566635,0.836906647,0.499587853
3,TA,100,0.795969395,0.835702771,0.499294175
4,TA,2,0.282092314,0.459508664,0.058519623
4,TA,3,0.310146522,0.516038458,0.094022954
4,TA,4,0.295594339,0.570445279,0.080450593
4,TA,5,0.308496274,0.619965214,0.103695054
4,TA,6,0.343301495,0.642389787,0.112777413
4,TA,7,0.350902635,0.664298505,0.093796505
4,TA,8,0.373506026,0.694495323,0.109125599
4,TA,9,0.391408711,0.724401774,0.150663562
4,TA,10,0.391058659,0.759441202,0.191646694
4,TA,11,0.389408411,0.758738071,0.192889792
4,TA,12,0.441966295,0.753124881,0.189422975
4,TA,13,0.43306496,0.756945838,0.183120766
4,TA,14,0.434915237,0.758118189,0.181088665
4,TA,15,0.430014502,0.74816317,0.18169873
4,TA,16,0.43046457,0.747853091,0.181061912
4,TA,17,0.458818823,0.755191489,0.180004523
4,TA,18,0.511326699,0.76570805,0.18057965
4,TA,19,0.517177577,0.761071677,0.200736482
4,TA,20,0.524178627,0.779427701,0.201284432
4,TA,21,0.530129519,0.781514592,0.231539293
4,TA,22,0.528079212,0.781831328,0.231857955
4,TA,23,0.530029504,0.79096784,0.233474747
4,TA,24,0.558983848,0.791617042,0.269476279
4,TA,25,0.619242886,0.797260987,0.27032536
4,TA,26,0.621643246,0.805549423,0.270561165
4,TA,27,0.614142121,0.80675465,0.293820331
4,TA,28,0.623143472,0.808199336,0.350931022
4,TA,29,0.67080062,0.807773782,0.359183124
4,TA,30,0.67500125,0.80336968,0.363069309
4,TA,31,0.682102315,0.805470676,0.366197735
4,TA,32,0.682502375,0.814839214,0.364505233
4,TA,33,0.683552533,0.815987056,0.371451509
4,TA,34,0.695104266,0.816190987,0.36420169
4,TA,35,0.693604041,0.814522633,0.36389537
4,TA,36,0.68300245,0.816333642,0.364278935
4,TA,37,0.685452818,0.816372856,0.359775722
4,TA,38,0.690953643,0.814721978,0.372892442
4,TA,39,0.692953943,0.815022628,0.374916484
4,TA,40,0.696504476,0.820959671,0.40590815
4,TA,41,0.726759014,0.821175562,0.406426814
4,TA,42,0.727859179,0.817419087,0.403835999
4,TA,43,0.727059059,0.818357941,0.406584606
4,TA,44,0.725958894,0.821990817,0.411383451
4,TA,45,0.725558834,0.817804212,0.416556513
4,TA,46,0.727359104,0.818289352,0.415944194
4,TA,47,0.729509426,0.818951328,0.408564009
4,TA,48,0.732159824,0.82238359,0.403777612
4,TA,49,0.773366005,0.822071075,0.413487225
4,TA,50,0.775716357,0.820701891,0.411135036
4,TA,51,0.776166425,0.821537333,0.450349344
4,TA,52,0.77706656,0.82102694,0.456220533
4,TA,53,0.782767415,0.830364223,0.455576662
4,TA,54,0.782917438,0.830651463,0.455066517
4,TA,55,0.785617843,0.830152058,0.452360681
4,TA,56,0.784167625,0.830372255,0.457453699
4,TA,57,0.783117468,0.83118606,0.45809904
4,TA,58,0.78366755,0.831760926,0.462187259
4,TA,59,0.783517528,0.829493143,0.461906215
4,TA,60,0.783817573,0.829340089,0.460022601
4,TA,61,0.783567535,0.829642755,0.457352266
4,TA,62,0.783017453,0.82965763,0.457866686
4,TA,63,0.785617843,0.829676712,0.457486523
4,TA,64,0.785617843,0.829717601,0.457060406
4,TA,65,0.786617993,0.831654319,0.46112014
4,TA,66,0.801070161,0.831692472,0.467887298
4,TA,67,0.800720108,0.831626544,0.468385415
4,TA,68,0.800920138,0.833685425,0.468359197
4,TA,69,0.801520228,0.833836683,0.465924513
4,TA,70,0.802070311,0.833750483,0.465268869
4,TA,71,0.802520378,0.83380041,0.467199444
4,TA,72,0.802720408,0.833746411,0.461937412
4,TA,73,0.802820423,0.833698179,0.463115045
4,TA,74,0.804770716,0.833747081,0.464555929
4,TA,75,0.804970746,0.838243385,0.460374034
4,TA,76,0.805120768,0.838402196,0.461862096
4,TA,77,0.804720708,0.838728845,0.461112984
4,TA,78,0.804720708,0.836872125,0.459423437
4,TA,79,0.805170776,0.836781003,0.462539278
4,TA,80,0.805320798,0.836680103,0.464153014
4,TA,81,0.805770866,0.83645625,0.488721174
4,TA,82,0.805370806,0.833821212,0.488239189
4,TA,83,0.805170776,0.831696219,0.489445197
4,TA,84,0.805070761,0.83197127,0.491497717
4,TA,85,0.804570686,0.832470855,0.488198187
4,TA,86,0.804520678,0.83161456,0.487319036
4,TA,87,0.805470821,0.833175036,0.469666446
4,TA,88,0.804820723,0.83324318,0.469746833
4,TA,89,0.804870731,0.833310699,0.47164738
4,TA,90,0.805720858,0.833395333,0.486321319
4,TA,91,0.805220783,0.833122508,0.487248426
4,TA,92,0.805670851,0.834582699,0.487867694
4,TA,93,0.806821023,0.834606542,0.485195233
4,TA,94,0.806170926,0.837251523,0.48345249
4,TA,95,0.806370956,0.837225344,0.483295409
4,TA,96,0.808221233,0.836914255,0.483439211
4,TA,97,0.794719208,0.836593183,0.48366019
4,TA,98,0.806971046,0.837055589,0.483298472
4,TA,99,0.807071061,0.838390141,0.483073002
4,TA,100,0.806921038,0.838603981,0.488766372
5,TA,2,0.332349852,0.486940815,0.029476526
5,TA,3,0.363254488,0.567509141,0.032765468
5,TA,4,0.373105966,0.613313736,0.054842272
5,TA,5,0.399559934,0.652530546,0.059138123
5,TA,6,0.406410962,0.68318741,0.055774124
5,TA,7,0.402960444,0.684743585,0.09004744
5,TA,8,0.454318148,0.696924768,0.095767373
5,TA,9,0.45526829,0.723595237,0.138209736
5,TA,10,0.491223684,0.74187703,0.139637258
5,TA,11,0.492123819,0.750602773,0.205278088
5,TA,12,0.547832175,0.749091004,0.199599049
5,TA,13,0.553282992,0.767822895,0.192733945
5,TA,14,0.555083262,0.761774713,0.198410868
5,TA,15,0.551282692,0.761685407,0.193738885
5,TA,16,0.568035205,0.761273813,0.192797853
5,TA,17,0.567585138,0.759484067,0.212787442
5,TA,18,0.565984898,0.761947884,0.241293824
5,TA,19,0.545881882,0.766446683,0.238908407
5,TA,20,0.54573186,0.772399157,0.237880732
5,TA,21,0.547432115,0.785802192,0.237673222
5,TA,22,0.56173426,0.785240256,0.243895355
5,TA,23,0.56093414,0.785757637,0.238703607
5,TA,24,0.560784118,0.786262293,0.239621845
5,TA,25,0.543381507,0.79323849,0.258900689
5,TA,26,0.603290494,0.793546567,0.261005416
5,TA,27,0.616392459,0.804714796,0.289702918
5,TA,28,0.625993899,0.812810774,0.313347481
5,TA,29,0.625493824,0.815048508,0.369110129
5,TA,30,0.626593989,0.815551784,0.376824939
5,TA,31,0.651697755,0.814727995,0.375776849
5,TA,32,0.676501475,0.815974176,0.379548559
5,TA,33,0.65639846,0.815134413,0.377016553
5,TA,34,0.695954393,0.81499726,0.378341003
5,TA,35,0.710106516,0.816239484,0.388908577
5,TA,36,0.737660649,0.816523514,0.392314148
5,TA,37,0.735060259,0.816237904,0.391520779
5,TA,38,0.735260289,0.818235808,0.421707451
5,TA,39,0.735960394,0.818517116,0.419812783
5,TA,40,0.739060859,0.819093273,0.419613307
5,TA,41,0.743211482,0.828779753,0.417942627
5,TA,42,0.747662149,0.828920647,0.418508008
5,TA,43,0.76026404,0.82858533,0.467232192
5,TA,44,0.758413762,0.829011069,0.468702404
5,TA,45,0.759113867,0.826854224,0.470450146
5,TA,46,0.7606641,0.827951323,0.478163651
5,TA,47,0.761314197,0.828451568,0.467682147
5,TA,48,0.782017303,0.830491677,0.484214233
5,TA,49,0.78406761,0.83314387,0.484926881
5,TA,50,0.789368405,0.832467008,0.492378054
5,TA,51,0.789818473,0.83195836,0.486474005
5,TA,52,0.793519028,0.832329305,0.486470227
5,TA,53,0.793619043,0.833264257,0.485976656
5,TA,54,0.79366905,0.833488736,0.484506714
5,TA,55,0.78986848,0.833561111,0.484515746
5,TA,56,0.792168825,0.833688096,0.485980604
5,TA,57,0.793519028,0.833723173,0.484815473
5,TA,58,0.793719058,0.832973956,0.485126435
5,TA,59,0.793969095,0.82988578,0.485583594
5,TA,60,0.793318998,0.829895639,0.489639602
5,TA,61,0.794569185,0.82948397,0.488685002
5,TA,62,0.793969095,0.831075982,0.487734383
5,TA,63,0.79346902,0.829722138,0.488104867
5,TA,64,0.794719208,0.829268194,0.490740028
5,TA,65,0.794619193,0.829194808,0.489268491
5,TA,66,0.797619643,0.82931525,0.490036148
5,TA,67,0.796419463,0.829279123,0.490680531
5,TA,68,0.79606941,0.829374496,0.485914102
5,TA,69,0.7946692,0.83064314,0.491946904
5,TA,70,0.811371706,0.830981239,0.492821255
5,TA,71,0.811771766,0.830856825,0.491862023
5,TA,72,0.812321848,0.831053404,0.493131893
5,TA,73,0.812171826,0.834992347,0.492381745
5,TA,74,0.812721908,0.834846421,0.492951906
5,TA,75,0.813221983,0.836101035,0.491929397
5,TA,76,0.813271991,0.836119097,0.491502674
5,TA,77,0.814822223,0.835916411,0.489635752
5,TA,78,0.815622343,0.835865813,0.48944917
5,TA,79,0.815672351,0.835764783,0.489541484
5,TA,80,0.815872381,0.835959161,0.489830229
5,TA,81,0.815622343,0.835870024,0.489558652
5,TA,82,0.814722208,0.836295323,0.489799844
5,TA,83,0.815272291,0.834341159,0.493977566
5,TA,84,0.817472621,0.834292347,0.493252992
5,TA,85,0.813171976,0.834089696,0.492060158
5,TA,86,0.813472021,0.835202196,0.494195916
5,TA,87,0.813622043,0.835380658,0.491835981
5,TA,88,0.813321998,0.837117371,0.491646644
5,TA,89,0.813822073,0.835415445,0.492672334
5,TA,90,0.814822223,0.83519972,0.491195253
5,TA,91,0.816222433,0.834821803,0.490483622
5,TA,92,0.816022403,0.835894498,0.489633549
5,TA,93,0.817022553,0.836022973,0.489327529
5,TA,94,0.817322598,0.834924969,0.486575305
5,TA,95,0.817272591,0.835134282,0.483546138
5,TA,96,0.816922538,0.836712114,0.489147885
5,TA,97,0.816122418,0.831183659,0.493204279
5,TA,98,0.815772366,0.834608238,0.483115467
5,TA,99,0.817472621,0.834645266,0.475979964
5,TA,100,0.817672651,0.834607473,0.484203527
6,TA,2,0.288093214,0.51567315,0.048581546
6,TA,3,0.331499725,0.592665825,0.077150314
6,TA,4,0.330749612,0.619551004,0.082532152
6,TA,5,0.349152373,0.664554339,0.104135845
6,TA,6,0.362804421,0.697807822,0.111620365
6,TA,7,0.343251488,0.701298298,0.109994667
6,TA,8,0.403310497,0.715659254,0.132913537
6,TA,9,0.401210182,0.741140062,0.164424249
6,TA,10,0.415612342,0.765729938,0.197390386
6,TA,11,0.42386358,0.767777019,0.199247353
6,TA,12,0.474371156,0.762644383,0.271128311
6,TA,13,0.455018253,0.761440051,0.2765473
6,TA,14,0.448367255,0.753242862,0.27300825
6,TA,15,0.445916888,0.75350668,0.267006061
6,TA,16,0.44326649,0.750870972,0.263711797
6,TA,17,0.469270391,0.749418009,0.264389993
6,TA,18,0.470420563,0.753756342,0.269116687
6,TA,19,0.480272041,0.775513952,0.266113137
6,TA,20,0.477921688,0.781855881,0.262422919
6,TA,21,0.473721058,0.785614356,0.2809127
6,TA,22,0.477821673,0.786632973,0.305286352
6,TA,23,0.500575086,0.793445027,0.307100717
6,TA,24,0.549232385,0.794054045,0.305670913
6,TA,25,0.551482722,0.799854585,0.307198018
6,TA,26,0.555833375,0.805502012,0.324474941
6,TA,27,0.554683202,0.807129276,0.347072235
6,TA,28,0.554683202,0.807873316,0.372155499
6,TA,29,0.610691604,0.808802867,0.369217734
6,TA,30,0.607491124,0.816633102,0.370652616
6,TA,31,0.637145572,0.819579743,0.380845879
6,TA,32,0.684552683,0.81998593,0.379246811
6,TA,33,0.688853328,0.821864558,0.379405503
6,TA,34,0.687353103,0.822527585,0.381027807
6,TA,35,0.682302345,0.823883394,0.376734696
6,TA,36,0.684952743,0.823765353,0.38182874
6,TA,37,0.68540281,0.823658966,0.391910598
6,TA,38,0.690903636,0.821792593,0.392985119
6,TA,39,0.696554483,0.819946762,0.423158581
6,TA,40,0.696504476,0.819210459,0.421952019
6,TA,41,0.697754663,0.820510364,0.419958795
6,TA,42,0.731459719,0.825973606,0.420064234
6,TA,43,0.729109366,0.823716021,0.420992115
6,TA,44,0.724508676,0.824488981,0.422173357
6,TA,45,0.728359254,0.824508463,0.470815449
6,TA,46,0.743811572,0.825281599,0.475176115
6,TA,47,0.735460319,0.824166258,0.481975927
6,TA,48,0.737860679,0.824343085,0.481410943
6,TA,49,0.739360904,0.822206973,0.469225286
6,TA,50,0.741711257,0.831926304,0.467124152
6,TA,51,0.740961144,0.832094243,0.476069072
6,TA,52,0.78146722,0.834726639,0.481227869
6,TA,53,0.7826674,0.831689977,0.479439776
6,TA,54,0.785367805,0.831638413,0.479155805
6,TA,55,0.79086863,0.831355079,0.471929617
6,TA,56,0.792618893,0.832187836,0.468803078
6,TA,57,0.792368855,0.832202706,0.474114416
6,TA,58,0.792968945,0.832120392,0.474281943
6,TA,59,0.792918938,0.83219999,0.474155167
6,TA,60,0.793118968,0.832165763,0.474960983
6,TA,61,0.792018803,0.83201414,0.47562407
6,TA,62,0.791968795,0.838177602,0.473451055
6,TA,63,0.792118818,0.837984059,0.4719659
6,TA,64,0.79086863,0.83828736,0.470743721
